Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-03-26 00:00:00-04:00,86.27940793528828,86.287388131302,85.85654885315166,85.92835235595703,928300,0.0,0.0,0.0
2015-03-27 00:00:00-04:00,86.09588019102031,86.3272510220071,86.09588019102031,86.263427734375,2492500,0.0,0.0,0.0
2015-03-30 00:00:00-04:00,86.2953728003039,86.35919611040373,86.14377950371579,86.25547790527344,2017700,0.0,0.0,0.0
2015-03-31 00:00:00-04:00,86.24746677241565,86.48682388252976,86.18363739810466,86.47884368896484,2137200,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,86.74653560426005,86.98627363148739,86.73054941094375,86.890380859375,2570100,0.175,0.0,0.0
2015-04-02 00:00:00-04:00,86.87444372430404,86.8904299266478,86.61871935935213,86.64269256591797,1126400,0.0,0.0,0.0
2015-04-06 00:00:00-04:00,87.06621091046883,87.1381366068243,86.69860762061886,86.75454711914062,1268500,0.0,0.0,0.0
2015-04-07 00:00:00-04:00,86.65063499193896,86.85841282224627,86.56272922130687,86.82644653320312,750700,0.0,0.0,0.0
2015-04-08 00:00:00-04:00,86.84243666554278,86.85842286038496,86.57073232269481,86.74654388427734,886400,0.0,0.0,0.0
2015-04-09 00:00:00-04:00,86.69061163832819,86.6985986394696,86.31501528846958,86.39492797851562,890600,0.0,0.0,0.0
2015-04-10 00:00:00-04:00,86.56275574637554,86.61070214615917,86.35497785239971,86.37096405029297,789700,0.0,0.0,0.0
2015-04-13 00:00:00-04:00,86.41894871287644,86.60275348834176,86.40296860485591,86.54681396484375,624800,0.0,0.0,0.0
2015-04-14 00:00:00-04:00,86.94632787255392,87.08218004277694,86.7305569227203,86.80248260498047,825400,0.0,0.0,0.0
2015-04-15 00:00:00-04:00,86.93836204538077,86.9863084506291,86.81049683545349,86.85045623779297,566400,0.0,0.0,0.0
2015-04-16 00:00:00-04:00,86.89838910795045,87.02625429796173,86.65065792348838,86.91437530517578,903300,0.0,0.0,0.0
2015-04-17 00:00:00-04:00,86.84248022160021,87.20209662255286,86.7865407054898,87.09021759033203,1945700,0.0,0.0,0.0
2015-04-20 00:00:00-04:00,87.05023098291784,87.07420418276804,86.82647298838519,86.93035888671875,878100,0.0,0.0,0.0
2015-04-21 00:00:00-04:00,86.86640986085914,86.88239605570132,86.70658449411879,86.74654388427734,811000,0.0,0.0,0.0
2015-04-22 00:00:00-04:00,86.69061746680075,86.69061746680075,86.22711529764459,86.24309539794922,725100,0.0,0.0,0.0
2015-04-23 00:00:00-04:00,86.29904277409227,86.61070658254607,86.25109637185273,86.50682067871094,918700,0.0,0.0,0.0
2015-04-24 00:00:00-04:00,86.64269018971915,86.83448803088532,86.6347031857161,86.81050872802734,739100,0.0,0.0,0.0
2015-04-27 00:00:00-04:00,86.7145504421008,86.80245619536967,86.54673203048159,86.67459106445312,854400,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,86.46684660499912,86.65864437530499,86.24308863658965,86.27505493164062,1101100,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,85.86750039351656,86.09126447998814,85.75562139875476,85.95540618896484,1118000,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,85.65173713909958,86.00336032761034,85.4759255448442,85.93143463134766,2650600,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,85.67770740511726,85.76574663761993,85.39757924377083,85.46160888671875,1854300,0.163,0.0,0.0
2015-05-04 00:00:00-04:00,85.53368933878059,85.65373735052276,85.27757673672046,85.28557586669922,2784900,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,85.33358374293014,85.33358374293014,84.93340750233412,85.14149475097656,2050800,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,84.99743583661021,85.05346026919379,84.62927440731733,84.7253189086914,1802100,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,84.87739246466063,85.17351900749728,84.81336279359117,85.08547973632812,2201300,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,85.60567229966257,85.66970194243801,85.31754501337589,85.41358947753906,1004300,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,85.14953533716823,85.14953533716823,84.54927072706157,84.57328033447266,1324400,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,84.43718757358849,84.81335422034039,84.35715354594456,84.63727569580078,1431000,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,84.95740616589177,84.95740616589177,84.48519508753476,84.52521514892578,1221200,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,84.63726073997279,84.90137848011126,84.63726073997279,84.81333923339844,617500,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,85.06142296263587,85.47760948757205,85.02140902006263,85.42158508300781,854900,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,85.07747803198257,85.14950683010142,84.82936459064963,84.84537506103516,1000400,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,84.46121015720973,84.82137249628992,84.37317088140385,84.4692153930664,1240400,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,84.67729023844363,84.89338270960505,84.53322655560119,84.65327453613281,1682600,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,84.91740826090583,85.17352084450198,84.86138382406311,85.15751647949219,836700,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,84.99743231024257,85.06146197516884,84.78934505853961,84.96542358398438,852300,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,85.0054216669494,85.49363708496094,84.97340684046624,85.49363708496094,1925600,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,85.38159564665906,85.50964885748817,85.20551713884025,85.44562530517578,1015000,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,85.43762602316063,85.59769407439894,85.36559723196481,85.52566528320312,1068200,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,85.67774206020465,85.7897909275838,85.56569319282549,85.57369232177734,1148500,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,85.55680003579742,85.6209249088434,85.0918595399746,85.1960678100586,2161700,0.169,0.0,0.0
2015-06-02 00:00:00-04:00,84.87548352736408,84.89953725339987,84.54682266201021,84.60293579101562,1484500,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,84.28224884057008,84.28224884057008,83.83334401027237,83.88143920898438,1703400,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,84.05780522915879,84.41051969897379,84.05780522915879,84.29027557373047,1594800,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,83.69708134451156,83.9375634859525,83.53675380101383,83.68104553222656,1384900,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,83.89749658685122,83.96162149632875,83.79328214169173,83.80130004882812,877800,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,83.72914478134784,83.76121029159611,83.43254951432515,83.52873992919922,822400,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,83.39243017793763,83.44052536465864,83.17599572182502,83.20806121826172,967000,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,83.49672648923422,83.87348268129897,83.38449408366014,83.86547088623047,3069700,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,83.72110850242159,84.16199537866754,83.70507269405253,83.81729888916016,1578100,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,84.24219847486951,84.29029980831876,83.93758523709361,84.01774597167969,1478800,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,84.20208222071167,84.36240361573263,84.08183811651136,84.3383560180664,779000,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,84.21816571987029,84.47468378531173,83.83339167964465,84.38650512695312,1994000,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,84.27426347397524,84.40252554122235,84.00171575488311,84.3223648071289,1481600,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,84.63497403950429,84.79529546618453,84.57886092857916,84.77124786376953,1849600,0.0,0.0,0.0
2015-06-22 00:00:00-04:00,84.39446361127736,84.42652911136315,84.02571953409388,84.05778503417969,860300,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,83.75320483775218,84.09790145416258,83.71312141794142,83.80130004882812,925000,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,83.94559635255769,84.08988810948556,83.7932866880584,84.0498046875,1176500,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,83.84140014648438,83.9856919348116,83.71314417678954,83.84140014648438,919800,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,83.52071858219594,83.60087929070934,83.34436135394442,83.4405517578125,1441500,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,83.9696445383318,84.49069844837882,83.85741829504434,84.41053771972656,1500900,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,84.04981562340889,84.46666124915788,84.04981562340889,84.1780776977539,1599400,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,83.81838272550196,83.90669760216603,83.6176682104147,83.73809814453125,3738800,0.162,0.0,0.0
2015-07-02 00:00:00-04:00,84.0271244505277,84.18769360657251,83.97091850805927,84.03514862060547,1924600,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,84.66937352435109,84.7496580704418,84.31611417117006,84.62923431396484,1723300,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,85.08692510039717,85.35186368343965,84.81395009396321,84.85409545898438,2083900,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,85.0226161638938,85.29558479200605,84.93430134295936,85.19121551513672,1991200,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,84.77375339507886,84.87812883080134,84.58106923536512,84.59712982177734,1206900,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,84.05120797315043,84.27600723842967,83.86654793363073,84.01106262207031,3719900,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,83.64172497651816,83.97089348591867,83.64172497651816,83.78623962402344,1322300,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,84.01106314476387,84.07529325676343,83.93077856742471,84.05120849609375,1321600,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,83.95484631913875,84.43655981090083,83.94681602543555,84.37232971191406,1239500,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,84.15559565752667,84.4365948003872,84.09939582895457,84.34025573730469,811400,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,84.25992123849676,84.42852676193219,84.25189707095697,84.34823608398438,881300,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,84.20372647833102,84.23584152636835,84.03512707012443,84.17964172363281,842500,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,84.09133121430348,84.45262092938654,84.05921616460813,84.4124755859375,676600,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,84.43660687366986,84.64535174906617,84.42858270081358,84.51689147949219,523800,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,84.43654692533266,84.862060546875,84.41246217321795,84.862060546875,1064800,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,84.92628408181139,84.98248387418127,84.7897997468157,84.94234466552734,1098400,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,85.24743527710758,85.28758061432863,85.10292063855768,85.22335052490234,1392600,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,85.01465137784973,85.09493597001824,84.9423970824946,84.98253631591797,6205200,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,84.90220588394514,85.17517457500308,84.74163678630147,84.862060546875,2107300,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,84.80589007536052,84.98251981903677,84.74969025921995,84.95843505859375,683200,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,85.38393924745387,85.5204236248649,85.2956243855244,85.4561996459961,1113000,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,85.47549521367768,85.79712903684702,85.44333060440636,85.71672058105469,2627700,0.164,0.0,0.0
2015-08-04 00:00:00-04:00,85.59611659442592,85.6363238952342,85.22623273912627,85.27448272705078,1036000,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,85.07343686444243,85.08951609981426,84.82416270539473,84.94477844238281,1283300,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,85.07344996643194,85.28251073231901,85.03324266965326,85.2423095703125,731700,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,85.31468650801416,85.60416190534254,85.26644265338375,85.58003997802734,1533700,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,85.29859108023005,85.38704222011499,85.12973148629656,85.2262191772461,1123900,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,85.68453364281145,85.9820515999605,85.67649709366685,85.78907012939453,2263800,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,85.92575650940087,86.21523175375444,85.74885428954373,85.75689697265625,1765700,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,85.56397156454852,85.74891045388085,85.45943501992492,85.53180694580078,1626500,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,85.37897676924315,85.58804360184226,85.29856833663432,85.44330596923828,612500,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,85.7328238934012,85.79714699063207,85.5800435010848,85.59612274169922,905300,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,85.45136130623895,85.62826357773575,85.42723938462966,85.45940399169922,690400,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,85.29055475328236,86.04640777418976,85.28251206684635,85.9820785522461,1444500,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,86.11071923207086,86.28762150113909,86.04639615358633,86.21525573730469,1933300,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,86.33588899893576,86.60927900859657,86.23939515946994,86.56103515625,2123600,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,87.24450818743051,87.45357508607667,86.50474055809437,86.70576477050781,3074800,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,86.36807782587726,86.37611438033967,85.91777925023231,86.23137664794922,2925500,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,85.83733280008224,86.22330196068425,85.62826591580732,85.70063781738281,3512900,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,85.58002375813699,85.80516988343781,85.49961530406837,85.65238952636719,1414100,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,85.99816409962476,86.06249332628795,85.60415832216493,85.66848754882812,1998000,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,85.97402728550817,85.99814920763659,85.4996131242583,85.52373504638672,5431600,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,85.76293265332198,85.93205780779824,85.6743424089173,85.90789794921875,3749700,0.167,0.0,0.0
2015-09-02 00:00:00-04:00,85.71463271915734,85.90791777682342,85.63409779049823,85.67436218261719,2441700,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,85.88373565673828,85.92400618284272,85.66629079126528,85.88373565673828,1791300,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,86.04482756642975,86.23811876805976,85.86765318156735,86.14952850341797,1421300,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,85.78705483455619,85.87564504005239,85.7065199598552,85.77095031738281,1583500,0.0,0.0,0.0
2015-09-09 00:00:00-04:00,85.44080626203662,85.91597278482628,85.4166463979733,85.80322265625,1397200,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,85.73069305734035,85.7387483893805,85.50519291556014,85.60989379882812,1601600,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,85.78706233901207,85.94008291542178,85.75485330184777,85.83538818359375,1069000,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,86.01260780802767,86.02065699877814,85.81931663044888,85.91596221923828,897500,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,85.7468455168882,85.77906071633342,85.22335927864025,85.23946380615234,1903000,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,85.19111114195596,85.3843961194769,85.1266807679761,85.21527099609375,1305300,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,85.17501730674162,85.93205279051756,85.17501730674162,85.92400360107422,2394300,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,86.14954825090328,86.34283335241756,86.05290262793484,86.32672882080078,2074200,0.0,0.0,0.0
2015-09-21 00:00:00-04:00,86.0125686100855,86.32665894998719,85.75485330184777,85.83538818359375,1591700,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,86.16565296081596,86.41531928456206,86.10122868979295,86.26229858398438,1395500,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,86.1978264592244,86.27031217763205,86.05286116682872,86.16561126708984,1364300,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,86.51997958980553,86.60856983960025,86.27031951006774,86.29447937011719,1393000,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,86.03681554752826,86.14151038532948,85.94016990495678,86.06903076171875,1564000,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,86.18978525991419,86.56025695800781,86.1495208714575,86.56025695800781,1926000,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,86.63276841732466,86.92269915633332,86.56028880478394,86.85826873779297,2460900,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,86.67295022283423,86.89845031241886,86.64878423230735,86.8742904663086,2676000,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,87.03079512732425,87.15178448675834,86.90980576789016,86.94207000732422,10101300,0.164,0.0,0.0
2015-10-02 00:00:00-04:00,87.71643476645642,87.89388509035845,87.21634804943952,87.36153411865234,3320200,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,87.17600315139225,87.17600315139225,86.84529922897744,86.8775634765625,3034900,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,86.8130443871423,87.09535504565444,86.78078013606158,87.05502319335938,2104000,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,86.84531883363798,86.95824064878889,86.72432941632559,86.8372573852539,2338000,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,86.86949699037106,86.94209308681252,86.53073161704714,86.61138916015625,2176800,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,86.57105727246224,86.73237234714048,86.53072542690487,86.65978240966797,1069400,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,86.82918301643281,86.96630147360499,86.7565869101919,86.9501724243164,1336300,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,87.01467229621998,87.06307173913625,86.80496394075904,87.03080749511719,1849700,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,87.33729308450343,87.52281091624883,87.15984285077504,87.50667572021484,1359600,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,87.36148412418895,87.38568076291449,87.15177581938508,87.20823669433594,1075500,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,87.29702533906136,87.29702533906136,87.0873107278563,87.13570404052734,1773000,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,87.13565497125887,87.15179016891511,86.90981143427031,87.09532928466797,1744500,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,86.84530644548353,86.89370589777091,86.75658129569592,86.79691314697266,1134500,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,86.95820471968933,87.15179016891511,86.95820471968933,87.09532928466797,6576500,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,87.1356506012853,87.27276900561242,86.99046459853469,87.18404388427734,2411400,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,86.80495362411004,86.80495362411004,86.66782906488223,86.69203186035156,2029600,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,86.83728827284445,86.9502101281611,86.81308545775123,86.9179458618164,3131500,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,87.11150738419182,87.26476107935456,87.06311407152077,87.13570404052734,1373100,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,87.09536730426187,87.11149635518406,86.57108391951684,86.68400573730469,2058200,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,86.47421693608554,86.48228453151138,86.13545177346747,86.15158081054688,1772400,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,86.21615259675808,86.36940621800962,86.18388835261169,86.32100677490234,3424800,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,86.1376569692356,86.1942039996776,86.04879646951758,86.07303619384766,5313500,0.163,0.0,0.0
2015-11-03 00:00:00-05:00,86.00034262554254,86.0488097553578,85.80646794311652,85.84685516357422,1941700,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,85.87108203749062,86.0084096601871,85.67720122092183,85.75798797607422,1933200,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,85.75797683154258,85.78221038967341,85.57217594726728,85.70142364501953,1554600,0.0,0.0,0.0
2015-11-06 00:00:00-05:00,85.17633613982859,85.24095689904783,85.00669509094831,85.11978912353516,2968600,0.0,0.0,0.0
