final_value,total_withdrawals,total_contributions,net_flow,total_rebalance_costs,months_survived,survived_full_period,total_return
38107.366210028005,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.61892633789972
0.0,105482.63403607902,8400,-97082.63403607902,0.0,83,False,-1.0
172051.8844671605,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.720518844671605
0.0,131396.17704268894,10400,-120996.17704268894,0.0,103,False,-1.0
11537.732380729929,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8846226761927007
76124.02989244321,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.23875970107556788
0.0,126179.03177593218,10000,-116179.03177593218,0.0,99,False,-1.0
49784.9550221421,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.502150449778579
0.0,110631.02000124413,8800,-101831.02000124413,0.0,87,False,-1.0
0.0,148471.90263721003,11700,-136771.90263721003,0.0,116,False,-1.0
0.0,152438.66327143076,12000,-140438.66327143076,0.0,119,False,-1.0
95383.71687574606,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.04616283124253939
0.0,136630.65514530215,10800,-125830.65514530215,0.0,107,False,-1.0
91244.94635975004,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.08755053640249956
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
0.0,126179.03177593218,10000,-116179.03177593218,0.0,99,False,-1.0
136556.3383277662,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.3655633832776619
0.0,99071.11837343783,7900,-91171.11837343783,0.0,78,False,-1.0
13926.403005256165,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8607359699474383
112770.2167279165,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.127702167279165
0.0,122277.51296621627,9700,-112577.51296621627,0.0,96,False,-1.0
0.0,106768.13009063432,8500,-98268.13009063432,0.0,84,False,-1.0
0.0,118385.68744581896,9400,-108985.68744581896,0.0,93,False,-1.0
96206.9199211064,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.03793080078893603
0.0,127481.69628124236,10100,-117381.69628124236,0.0,100,False,-1.0
26671.772771197775,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.7332822722880222
55038.695637711025,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.44961304362288973
10472.711139324356,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8952728886067565
34133.41809666228,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6586658190333772
15631.20766554666,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8436879233445334
0.0,117090.56217244593,9300,-107790.56217244593,0.0,92,False,-1.0
0.0,122277.51296621627,9700,-112577.51296621627,0.0,96,False,-1.0
1046.9385346733438,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9895306146532665
64925.349676866055,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.35074650323133943
0.0,117090.56217244593,9300,-107790.56217244593,0.0,92,False,-1.0
5000.628028123896,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.949993719718761
70161.7974076317,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.29838202592368296
44082.49687232461,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.5591750312767538
164690.0216615038,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.6469002166150379
0.0,110631.02000124413,8800,-101831.02000124413,0.0,87,False,-1.0
51853.530510016426,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.48146469489983573
11263.206629876691,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8873679337012331
135186.34453227083,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.3518634453227083
52838.82482262878,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.4716117517737122
130402.54585699966,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.3040254585699966
0.0,132703.169368846,10500,-122203.16936884599,0.0,104,False,-1.0
0.0,132703.169368846,10500,-122203.16936884599,0.0,104,False,-1.0
60531.599769361375,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.39468400230638623
47448.059111317925,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.5255194088868207
71747.7087900276,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.2825229120997241
0.0,141882.5236683671,11200,-130682.5236683671,0.0,111,False,-1.0
70843.50472535814,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.2915649527464186
0.0,109342.32218825711,8700,-100642.32218825711,0.0,86,False,-1.0
99400.12302496725,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.0059987697503274835
0.0,105482.63403607902,8400,-97082.63403607902,0.0,83,False,-1.0
102315.16783028626,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.023151678302862563
0.0,119681.88707496908,9500,-110181.88707496908,0.0,94,False,-1.0
0.0,145832.87227269588,11500,-134332.87227269588,0.0,114,False,-1.0
1826.0973152327351,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9817390268476727
4520.7612282928385,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9547923877170716
31040.073362881005,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6895992663711901
0.0,151115.3131702739,11900,-139215.3131702739,0.0,118,False,-1.0
137706.8749711139,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.37706874971113896
0.0,102914.83749618154,8200,-94714.83749618154,0.0,81,False,-1.0
95312.66571681452,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.046873342831854826
189422.2986751681,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.894222986751681
53268.41291625316,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.4673158708374684
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
76638.34914083322,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.2336165085916678
134514.74576017016,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.3451474576017016
0.0,141882.5236683671,11200,-130682.5236683671,0.0,111,False,-1.0
0.0,108054.69251316274,8600,-99454.69251316274,0.0,85,False,-1.0
0.0,131396.17704268894,10400,-120996.17704268894,0.0,103,False,-1.0
0.0,131396.17704268894,10400,-120996.17704268894,0.0,103,False,-1.0
123744.65773720965,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.2374465773720965
0.0,104198.20346563713,8300,-95898.20346563713,0.0,82,False,-1.0
67641.47620928512,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.3235852379071488
19457.17565352379,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.805428243464762
1759.1194920191983,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9824088050798081
0.0,111920.78683818491,8900,-103020.78683818491,0.0,88,False,-1.0
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
55349.964061539424,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.44650035938460575
65598.63882238446,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.34401361177615547
0.0,149793.05992857786,11800,-137993.05992857786,0.0,117,False,-1.0
85093.63538219982,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.1490636461780018
0.0,108054.69251316274,8600,-99454.69251316274,0.0,85,False,-1.0
0.0,151115.3131702739,11900,-139215.3131702739,0.0,118,False,-1.0
18949.79050186895,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8105020949813105
0.0,109342.32218825711,8700,-100642.32218825711,0.0,86,False,-1.0
0.0,111920.78683818491,8900,-103020.78683818491,0.0,88,False,-1.0
44566.005666531804,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.554339943334682
34288.11487003534,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6571188512996466
19547.1397656622,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.804528602343378
0.0,119681.88707496908,9500,-110181.88707496908,0.0,94,False,-1.0
169825.8159186218,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.6982581591862181
6724.36079850066,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9327563920149935
0.0,120979.1619511154,9600,-111379.1619511154,0.0,95,False,-1.0
0.0,137941.98967055403,10900,-127041.98967055403,0.0,108,False,-1.0
80454.66468715135,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.1954533531284865
102188.65671835562,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.02188656718355618
0.0,127481.69628124236,10100,-117381.69628124236,0.0,100,False,-1.0
0.0,152438.66327143076,12000,-140438.66327143076,0.0,119,False,-1.0
0.0,148471.90263721003,11700,-136771.90263721003,0.0,116,False,-1.0
224.48188994895463,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9977551811005105
146617.77909011484,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.4661777909011484
82476.48080723936,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.17523519192760637
40255.56459251884,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.5974443540748117
88196.21754605448,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.11803782453945517
0.0,113211.62358587555,9000,-104211.62358587555,0.0,89,False,-1.0
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
0.0,96513.94580545477,7700,-88813.94580545477,0.0,76,False,-1.0
299176.1011588993,153763.11114193514,12000,-141763.11114193514,0.0,120,True,1.9917610115889932
0.0,134011.24589495274,10600,-123411.24589495274,0.0,105,False,-1.0
127610.15832911867,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.27610158329118667
0.0,111920.78683818491,8900,-103020.78683818491,0.0,88,False,-1.0
0.0,131396.17704268894,10400,-120996.17704268894,0.0,103,False,-1.0
0.0,118385.68744581896,9400,-108985.68744581896,0.0,93,False,-1.0
49436.8896694365,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.505631103305635
163628.80832720324,153763.11114193514,12000,-141763.11114193514,0.0,120,True,0.6362880832720323
86675.1283720437,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.13324871627956295
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
34042.33832632305,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6595766167367695
0.0,137941.98967055403,10900,-127041.98967055403,0.0,108,False,-1.0
0.0,136630.65514530215,10800,-125830.65514530215,0.0,107,False,-1.0
14989.954129538717,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8501004587046128
37667.42998774481,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.623325700122552
26600.45239598847,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.7339954760401153
7536.922325756874,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9246307767424313
38352.30695530802,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6164769304469198
59330.64740897175,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.40669352591028246
58487.76107458677,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.4151223892541323
41176.44569603104,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.5882355430396896
2459.0569054773064,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9754094309452269
0.0,152438.66327143076,12000,-140438.66327143076,0.0,119,False,-1.0
0.0,124877.44698481528,9900,-114977.44698481528,0.0,98,False,-1.0
0.0,104198.20346563713,8300,-95898.20346563713,0.0,82,False,-1.0
50005.43970252507,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.49994560297474927
3286.593443882359,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9671340655611764
3189.674720362839,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9681032527963717
0.0,91412.30546134528,7300,-84112.30546134528,0.0,72,False,-1.0
315194.8586195529,153763.11114193514,12000,-141763.11114193514,0.0,120,True,2.1519485861955294
17344.856516015334,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8265514348398466
16098.220132139106,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8390177986786089
255153.5782593734,153763.11114193514,12000,-141763.11114193514,0.0,120,True,1.5515357825937341
80267.9990961374,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.197320009038626
52468.35366151586,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.4753164633848414
0.0,92686.12964206647,7400,-85286.12964206647,0.0,73,False,-1.0
0.0,140567.92302933903,11100,-129467.92302933903,0.0,110,False,-1.0
0.0,117090.56217244593,9300,-107790.56217244593,0.0,92,False,-1.0
29288.2471689857,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.707117528310143
0.0,111920.78683818491,8900,-103020.78683818491,0.0,88,False,-1.0
0.0,145832.87227269588,11500,-134332.87227269588,0.0,114,False,-1.0
62678.8718699407,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.37321128130059295
78161.77622743491,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.2183822377256509
40615.33521912696,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.5938466478087304
0.0,135320.40752039436,10700,-124620.40752039436,0.0,106,False,-1.0
7316.263571995798,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9268373642800419
0.0,113211.62358587555,9000,-104211.62358587555,0.0,89,False,-1.0
0.0,144514.9973850496,11400,-133114.9973850496,0.0,113,False,-1.0
0.0,126179.03177593218,10000,-116179.03177593218,0.0,99,False,-1.0
0.0,108054.69251316274,8600,-99454.69251316274,0.0,85,False,-1.0
10890.43675674807,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8910956324325193
16340.877792638532,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8365912220736146
27845.132044647664,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.7215486795535234
0.0,109342.32218825711,8700,-100642.32218825711,0.0,86,False,-1.0
