final_value,total_withdrawals,total_contributions,net_flow,total_rebalance_costs,months_survived,survived_full_period,total_return
0.0,126179.03177593218,10000,-116179.03177593218,17.180887875977994,99,False,-1.0
15645.011670221053,153763.11114193514,12000,-141763.11114193514,32.24103797117607,120,True,-0.8435498832977895
0.0,127481.69628124236,10100,-117381.69628124236,12.118758149412903,100,False,-1.0
0.0,119681.88707496908,9500,-110181.88707496908,18.920934172041797,94,False,-1.0
0.0,148471.90263721003,11700,-136771.90263721003,18.903046215494086,116,False,-1.0
0.0,130090.26801784188,10300,-119790.26801784188,7.513472083782165,102,False,-1.0
14262.988472319686,153763.11114193514,12000,-141763.11114193514,20.957828524324164,120,True,-0.8573701152768031
41096.872010593856,153763.11114193514,12000,-141763.11114193514,38.48724190598785,120,True,-0.5890312798940615
5954.4564150836595,153763.11114193514,12000,-141763.11114193514,27.512594135753933,120,True,-0.9404554358491634
0.0,140567.92302933903,11100,-129467.92302933903,7.7185359424526405,110,False,-1.0
62194.63910619857,153763.11114193514,12000,-141763.11114193514,43.83016759137142,120,True,-0.3780536089380143
21798.356416263992,153763.11114193514,12000,-141763.11114193514,31.566409566649103,120,True,-0.78201643583736
0.0,117090.56217244593,9300,-107790.56217244593,18.753525119994073,92,False,-1.0
0.0,151115.3131702739,11900,-139215.3131702739,23.449491633920474,118,False,-1.0
0.0,143198.21481873037,11300,-131898.21481873037,21.840573007893543,112,False,-1.0
0.0,143198.21481873037,11300,-131898.21481873037,20.94234750996982,112,False,-1.0
0.0,119681.88707496908,9500,-110181.88707496908,23.564179518591256,94,False,-1.0
0.0,123576.94101296995,9800,-113776.94101296995,10.86336002053176,97,False,-1.0
12619.147142674678,153763.11114193514,12000,-141763.11114193514,21.455952150732475,120,True,-0.8738085285732533
0.0,117090.56217244593,9300,-107790.56217244593,8.185478888825818,92,False,-1.0
0.0,113211.62358587555,9000,-104211.62358587555,4.031108458719218,89,False,-1.0
25728.413337962025,153763.11114193514,12000,-141763.11114193514,22.140810920475264,120,True,-0.7427158666203797
0.0,111920.78683818491,8900,-103020.78683818491,22.01505303968125,88,False,-1.0
0.0,120979.1619511154,9600,-111379.1619511154,20.011655011517583,95,False,-1.0
74548.07005846467,153763.11114193514,12000,-141763.11114193514,44.26362944495913,120,True,-0.2545192994153533
0.0,106768.13009063432,8500,-98268.13009063432,17.671936345608987,84,False,-1.0
105774.94957189592,153763.11114193514,12000,-141763.11114193514,53.96008953947417,120,True,0.05774949571895922
0.0,117090.56217244593,9300,-107790.56217244593,22.53888111904961,92,False,-1.0
0.0,123576.94101296995,9800,-113776.94101296995,19.262968740239668,97,False,-1.0
34024.911330655785,153763.11114193514,12000,-141763.11114193514,33.29937198153694,120,True,-0.6597508866934422
0.0,145832.87227269588,11500,-134332.87227269588,18.647909997317225,114,False,-1.0
8835.24007448726,153763.11114193514,12000,-141763.11114193514,30.110766042973864,120,True,-0.9116475992551274
64792.54470036211,153763.11114193514,12000,-141763.11114193514,37.86762906245434,120,True,-0.3520745529963789
31783.327219917002,153763.11114193514,12000,-141763.11114193514,36.97276745396757,120,True,-0.68216672780083
12410.91647157692,153763.11114193514,12000,-141763.11114193514,27.923436120317046,120,True,-0.8758908352842308
0.0,113211.62358587555,9000,-104211.62358587555,18.64414546353828,89,False,-1.0
74024.7213632806,153763.11114193514,12000,-141763.11114193514,55.67076980965798,120,True,-0.25975278636719407
37054.47443300838,153763.11114193514,12000,-141763.11114193514,57.95200936792078,120,True,-0.6294552556699162
93123.13007108048,153763.11114193514,12000,-141763.11114193514,66.21312832615934,120,True,-0.06876869928919521
0.0,109342.32218825711,8700,-100642.32218825711,22.785718843821442,86,False,-1.0
12551.215013964253,153763.11114193514,12000,-141763.11114193514,36.761069136151654,120,True,-0.8744878498603575
16110.240466802397,153763.11114193514,12000,-141763.11114193514,20.398560964743854,120,True,-0.838897595331976
0.0,95236.94893719658,7600,-87636.94893719658,13.96685587024344,75,False,-1.0
0.0,139254.41199777526,11000,-128254.41199777526,33.80442708797757,109,False,-1.0
16761.149991039336,153763.11114193514,12000,-141763.11114193514,26.00366646737507,120,True,-0.8323885000896066
0.0,127481.69628124236,10100,-117381.69628124236,18.5397198512397,100,False,-1.0
451.00204188008615,153763.11114193514,12000,-141763.11114193514,33.35725184653786,120,True,-0.9954899795811991
0.0,118385.68744581896,9400,-108985.68744581896,14.381314235297975,93,False,-1.0
21559.052495053686,153763.11114193514,12000,-141763.11114193514,38.99960505538092,120,True,-0.7844094750494632
63191.86627740317,153763.11114193514,12000,-141763.11114193514,36.47579230764441,120,True,-0.3680813372259683
0.0,143198.21481873037,11300,-131898.21481873037,21.853932428946198,112,False,-1.0
59733.343651587085,153763.11114193514,12000,-141763.11114193514,52.141885408158124,120,True,-0.40266656348412916
0.0,141882.5236683671,11200,-130682.5236683671,21.941746062745214,111,False,-1.0
0.0,149793.05992857786,11800,-137993.05992857786,22.599639317648546,117,False,-1.0
0.0,144514.9973850496,11400,-133114.9973850496,28.36006644356817,113,False,-1.0
0.0,123576.94101296995,9800,-113776.94101296995,16.171157259419765,97,False,-1.0
0.0,122277.51296621627,9700,-112577.51296621627,26.681827244729778,96,False,-1.0
39074.480263642625,153763.11114193514,12000,-141763.11114193514,45.85030183304123,120,True,-0.6092551973635737
3579.1925817283586,153763.11114193514,12000,-141763.11114193514,25.34592019630425,120,True,-0.9642080741827164
94333.58082935298,153763.11114193514,12000,-141763.11114193514,55.20678818883685,120,True,-0.056664191706470156
22159.84473702498,153763.11114193514,12000,-141763.11114193514,42.83372640245269,120,True,-0.7784015526297502
0.0,134011.24589495274,10600,-123411.24589495274,19.411441655102198,105,False,-1.0
0.0,141882.5236683671,11200,-130682.5236683671,13.760784873950568,111,False,-1.0
31536.326906430586,153763.11114193514,12000,-141763.11114193514,42.92517553984011,120,True,-0.6846367309356941
0.0,128785.44139640991,10200,-118585.44139640991,19.008403934765656,101,False,-1.0
0.0,134011.24589495274,10600,-123411.24589495274,30.821290271919555,105,False,-1.0
118131.14696066338,153763.11114193514,12000,-141763.11114193514,58.16086760515803,120,True,0.18131146960663377
87158.63039096097,153763.11114193514,12000,-141763.11114193514,50.873426555525135,120,True,-0.1284136960903903
0.0,147151.84038779142,11600,-135551.84038779142,15.750400691971263,115,False,-1.0
0.0,132703.169368846,10500,-122203.16936884599,12.886529587771214,104,False,-1.0
6646.55347557305,153763.11114193514,12000,-141763.11114193514,27.706887741861063,120,True,-0.9335344652442695
14345.788793618443,153763.11114193514,12000,-141763.11114193514,34.89873113539855,120,True,-0.8565421120638156
0.0,147151.84038779142,11600,-135551.84038779142,23.304618723835823,115,False,-1.0
36931.90991433738,153763.11114193514,12000,-141763.11114193514,23.26738028722288,120,True,-0.6306809008566262
1591.4080939945584,153763.11114193514,12000,-141763.11114193514,23.10397136545096,120,True,-0.9840859190600545
113611.76290573136,153763.11114193514,12000,-141763.11114193514,91.36101887368427,120,True,0.13611762905731362
31466.39986671824,153763.11114193514,12000,-141763.11114193514,39.77985409431769,120,True,-0.6853360013328176
11164.830555519318,153763.11114193514,12000,-141763.11114193514,31.414821547634652,120,True,-0.8883516944448068
106706.59643034286,153763.11114193514,12000,-141763.11114193514,47.87575678632504,120,True,0.06706596430342862
2317.8226123227264,153763.11114193514,12000,-141763.11114193514,33.25702586131868,120,True,-0.9768217738767728
0.0,105482.63403607902,8400,-97082.63403607902,13.770116714368848,83,False,-1.0
3232.4618325010983,153763.11114193514,12000,-141763.11114193514,25.476205407145883,120,True,-0.967675381674989
22217.87698564283,153763.11114193514,12000,-141763.11114193514,26.073640396564187,120,True,-0.7778212301435717
0.0,152438.66327143076,12000,-140438.66327143076,15.51516137619463,119,False,-1.0
0.0,123576.94101296995,9800,-113776.94101296995,17.1104487994423,97,False,-1.0
0.0,131396.17704268894,10400,-120996.17704268894,6.5825259520612125,103,False,-1.0
19935.600458510984,153763.11114193514,12000,-141763.11114193514,34.03461273522958,120,True,-0.8006439954148903
0.0,101632.53524531717,8100,-93532.53524531717,5.030130133267225,80,False,-1.0
38226.524473239304,153763.11114193514,12000,-141763.11114193514,29.940153071600417,120,True,-0.6177347552676069
12110.163757998225,153763.11114193514,12000,-141763.11114193514,14.807258720363683,120,True,-0.8788983624200178
0.0,144514.9973850496,11400,-133114.9973850496,13.834083955416384,113,False,-1.0
0.0,115796.51036436965,9200,-106596.51036436965,16.832049332823615,91,False,-1.0
20430.74888504536,153763.11114193514,12000,-141763.11114193514,42.247744853284644,120,True,-0.7956925111495465
8492.55440276523,153763.11114193514,12000,-141763.11114193514,16.75766781810361,120,True,-0.9150744559723476
0.0,115796.51036436965,9200,-106596.51036436965,21.053908215500808,91,False,-1.0
73780.21335010366,153763.11114193514,12000,-141763.11114193514,65.81319160843213,120,True,-0.26219786649896343
0.0,141882.5236683671,11200,-130682.5236683671,17.50270073799866,111,False,-1.0
0.0,145832.87227269588,11500,-134332.87227269588,26.701552561365578,114,False,-1.0
56036.578314737024,153763.11114193514,12000,-141763.11114193514,43.60560911151791,120,True,-0.43963421685262977
0.0,137941.98967055403,10900,-127041.98967055403,18.544113469172938,108,False,-1.0
76076.83388623568,153763.11114193514,12000,-141763.11114193514,64.08664540393586,120,True,-0.23923166113764324
0.0,122277.51296621627,9700,-112577.51296621627,12.43632354594124,96,False,-1.0
0.0,136630.65514530215,10800,-125830.65514530215,14.757679198160503,107,False,-1.0
0.0,149793.05992857786,11800,-137993.05992857786,36.09899146847208,117,False,-1.0
35625.50107874069,153763.11114193514,12000,-141763.11114193514,32.79818572893189,120,True,-0.643744989212593
19373.211646732947,153763.11114193514,12000,-141763.11114193514,46.41266766352324,120,True,-0.8062678835326705
41154.949954546835,153763.11114193514,12000,-141763.11114193514,43.12753088107108,120,True,-0.5884505004545316
0.0,126179.03177593218,10000,-116179.03177593218,13.263169024861218,99,False,-1.0
0.0,131396.17704268894,10400,-120996.17704268894,17.64676159240068,103,False,-1.0
62069.13546971159,153763.11114193514,12000,-141763.11114193514,55.563550068732994,120,True,-0.3793086453028841
0.0,96513.94580545477,7700,-88813.94580545477,5.876345146271124,76,False,-1.0
0.0,143198.21481873037,11300,-131898.21481873037,31.068379863648058,112,False,-1.0
