final_value,total_withdrawals,total_contributions,net_flow,total_rebalance_costs,months_survived,survived_full_period,total_return
0.0,118385.68744581896,9400,-108985.68744581896,13.252633220785794,93,False,-1.0
31819.419485471837,153763.11114193514,12000,-141763.11114193514,14.000040258542073,120,True,-0.6818058051452817
0.0,126179.03177593218,10000,-116179.03177593218,0.0,99,False,-1.0
0.0,106768.13009063432,8500,-98268.13009063432,0.0,84,False,-1.0
0.0,141882.5236683671,11200,-130682.5236683671,0.0,111,False,-1.0
0.0,127481.69628124236,10100,-117381.69628124236,0.0,100,False,-1.0
5289.962723485551,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9471003727651446
36118.94297559968,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6388105702440032
15613.59656311427,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8438640343688573
0.0,141882.5236683671,11200,-130682.5236683671,0.0,111,False,-1.0
91360.99866515194,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.08639001334848057
35759.58732319532,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.6424041267680468
0.0,106768.13009063432,8500,-98268.13009063432,0.0,84,False,-1.0
10967.842545299884,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8903215745470012
0.0,140567.92302933903,11100,-129467.92302933903,0.0,110,False,-1.0
7636.274720149471,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.9236372527985054
0.0,141882.5236683671,11200,-130682.5236683671,0.0,111,False,-1.0
0.0,119681.88707496908,9500,-110181.88707496908,0.0,94,False,-1.0
25924.225248086146,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.7407577475191385
0.0,111920.78683818491,8900,-103020.78683818491,0.0,88,False,-1.0
0.0,114503.5311318478,9100,-105403.5311318478,0.0,90,False,-1.0
12525.928712530962,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.8747407128746904
0.0,93961.01050849655,7500,-86461.01050849655,0.0,74,False,-1.0
0.0,110631.02000124413,8800,-101831.02000124413,0.0,87,False,-1.0
91254.17420337981,153763.11114193514,12000,-141763.11114193514,0.0,120,True,-0.08745825796620192
0.0,99071.11837343783,7900,-91171.11837343783,0.0,78,False,-1.0
