final_value,total_withdrawals,total_contributions,net_flow,total_rebalance_costs,months_survived,survived_full_period,total_return
0.0,124354.56451818129,9500,-114854.56451818129,33.17871547518983,94,False,-1.0
6497.455191836307,161552.11833582347,12000,-149552.11833582347,61.79318030647194,120,True,-0.9350254480816369
0.0,125755.92303781261,9600,-116155.92303781261,22.992967003647454,95,False,-1.0
0.0,118772.19878502285,9100,-109672.19878502285,35.991841462579096,90,False,-1.0
0.0,147056.18787965056,11100,-135956.18787965056,35.739164412179626,110,False,-1.0
0.0,127159.59601497225,9700,-117459.59601497225,13.555815750437016,96,False,-1.0
2575.09466690427,161552.11833582347,12000,-149552.11833582347,37.731044783474545,120,True,-0.9742490533309572
32049.424410811574,161552.11833582347,12000,-149552.11833582347,73.62589691794354,120,True,-0.6795057558918843
0.0,158633.76356656215,11900,-146733.76356656215,52.44586543082436,118,False,-1.0
0.0,139897.43620130038,10600,-129297.43620130038,13.897681156622538,105,False,-1.0
51379.77135309312,161552.11833582347,12000,-149552.11833582347,83.35386203170306,120,True,-0.48620228646906877
10610.813558352278,161552.11833582347,12000,-149552.11833582347,58.62234525813591,120,True,-0.8938918644164772
0.0,117382.35543554548,9000,-108382.35543554548,36.25105980020654,89,False,-1.0
0.0,149936.26845346577,11300,-138636.26845346577,45.81854612232047,112,False,-1.0
0.0,138472.76033344373,10500,-127972.76033344373,40.45311149995897,104,False,-1.0
0.0,139897.43620130038,10600,-129297.43620130038,39.361441980406525,105,False,-1.0
0.0,117382.35543554548,9000,-108382.35543554548,44.6720273251608,89,False,-1.0
0.0,121558.77559294798,9300,-112258.77559294798,20.35190102583642,92,False,-1.0
2269.985042704939,161552.11833582347,12000,-149552.11833582347,40.70894134813685,120,True,-0.9773001495729506
0.0,115994.80374050309,8900,-107094.80374050309,14.824290511820637,88,False,-1.0
0.0,111845.86082699824,8600,-103245.86082699824,7.173506236967554,85,False,-1.0
14444.532208607237,161552.11833582347,12000,-149552.11833582347,42.38906912073694,120,True,-0.8555546779139276
0.0,111845.86082699824,8600,-103245.86082699824,43.03678944227785,85,False,-1.0
0.0,120164.33757378881,9200,-110964.33757378881,38.690619849772354,91,False,-1.0
62768.48150656943,161552.11833582347,12000,-149552.11833582347,84.36722276383338,120,True,-0.3723151849343057
0.0,106345.79157963676,8200,-98145.79157963676,34.587647585585174,81,False,-1.0
94031.75907296936,161552.11833582347,12000,-149552.11833582347,104.19391087136053,120,True,-0.05968240927030638
0.0,115994.80374050309,8900,-107094.80374050309,43.327543801191325,88,False,-1.0
0.0,122955.51663986627,9400,-113555.51663986627,37.14426159696235,93,False,-1.0
23157.50629297414,161552.11833582347,12000,-149552.11833582347,62.05081691424465,120,True,-0.7684249370702586
0.0,142753.85072720566,10800,-131953.85072720566,35.194300286436594,107,False,-1.0
607.3780759057286,161552.11833582347,12000,-149552.11833582347,56.12065938057293,120,True,-0.9939262192409427
53281.83532836862,161552.11833582347,12000,-149552.11833582347,74.42246511823994,120,True,-0.4671816467163138
18025.00118342098,161552.11833582347,12000,-149552.11833582347,71.88915518841281,120,True,-0.8197499881657903
2376.8779553595523,161552.11833582347,12000,-149552.11833582347,53.70164213995216,120,True,-0.9762312204464044
0.0,111845.86082699824,8600,-103245.86082699824,35.38961576111326,85,False,-1.0
61948.8714532559,161552.11833582347,12000,-149552.11833582347,107.62936307699198,120,True,-0.38051128546744095
23795.477503855138,161552.11833582347,12000,-149552.11833582347,110.32309971811499,120,True,-0.7620452249614487
81443.18833527928,161552.11833582347,12000,-149552.11833582347,127.72969092497306,120,True,-0.1855681166472072
0.0,107717.40714661226,8300,-99417.40714661226,43.83329241148755,82,False,-1.0
3164.2113253772145,161552.11833582347,12000,-149552.11833582347,70.74545862274259,120,True,-0.9683578867462279
5677.163653244134,161552.11833582347,12000,-149552.11833582347,38.08640025929606,120,True,-0.9432283634675587
0.0,94102.57725213951,7300,-86802.57725213951,26.720453013825015,72,False,-1.0
0.0,138472.76033344373,10500,-127972.76033344373,65.50155852891389,104,False,-1.0
3966.4875413596214,161552.11833582347,12000,-149552.11833582347,47.58936282763123,120,True,-0.9603351245864038
0.0,124354.56451818129,9500,-114854.56451818129,35.36519267255912,94,False,-1.0
0.0,151379.87723698787,11400,-139979.87723698787,63.93960508518609,113,False,-1.0
0.0,117382.35543554548,9000,-108382.35543554548,27.511986059044542,89,False,-1.0
11612.734358922504,161552.11833582347,12000,-149552.11833582347,75.11871641458413,120,True,-0.883872656410775
51570.24584649116,161552.11833582347,12000,-149552.11833582347,70.5265138277272,120,True,-0.48429754153508836
0.0,141324.4650371817,10700,-130624.46503718171,42.538287464109914,106,False,-1.0
48754.15605652867,161552.11833582347,12000,-149552.11833582347,100.66785741591818,120,True,-0.5124584394347133
0.0,138472.76033344373,10500,-127972.76033344373,41.43735471539221,104,False,-1.0
0.0,147056.18787965056,11100,-135956.18787965056,42.30793987022012,110,False,-1.0
0.0,142753.85072720566,10800,-131953.85072720566,54.652913805242775,107,False,-1.0
0.0,121558.77559294798,9300,-112258.77559294798,31.706440461968036,92,False,-1.0
0.0,121558.77559294798,9300,-112258.77559294798,52.11309308266382,92,False,-1.0
25681.690297175766,161552.11833582347,12000,-149552.11833582347,87.05122695536947,120,True,-0.7431830970282424
0.0,155725.02476874943,11700,-144025.02476874943,48.33494897056753,116,False,-1.0
83866.81073016439,161552.11833582347,12000,-149552.11833582347,107.09791279789886,120,True,-0.1613318926983561
13412.184517068277,161552.11833582347,12000,-149552.11833582347,81.8303773656533,120,True,-0.8658781548293172
0.0,131384.5399483452,10000,-121384.53994834519,36.81640095674939,99,False,-1.0
0.0,139897.43620130038,10600,-129297.43620130038,26.551817609960107,105,False,-1.0
20439.82130135872,161552.11833582347,12000,-149552.11833582347,82.04702810260686,120,True,-0.7956017869864128
0.0,128565.58727217498,9800,-118765.58727217498,36.549209727686545,97,False,-1.0
0.0,131384.5399483452,10000,-121384.53994834519,58.47946078865631,99,False,-1.0
105176.85047539644,161552.11833582347,12000,-149552.11833582347,111.47025640542584,120,True,0.05176850475396437
74963.75774469686,161552.11833582347,12000,-149552.11833582347,98.38248336791912,120,True,-0.25036242255303137
0.0,144185.5971639085,10900,-133285.5971639085,30.4131827786711,108,False,-1.0
0.0,131384.5399483452,10000,-121384.53994834519,24.05604744466906,99,False,-1.0
0.0,157178.1941539632,11800,-145378.1941539632,52.86243710610651,117,False,-1.0
969.8789499810787,161552.11833582347,12000,-149552.11833582347,65.98276344027059,120,True,-0.9903012105001892
0.0,144185.5971639085,10900,-133285.5971639085,44.361864532054604,108,False,-1.0
25171.987813939395,161552.11833582347,12000,-149552.11833582347,43.28468062247763,120,True,-0.748280121860606
0.0,152825.87025778412,11500,-141325.87025778412,43.82491634806497,114,False,-1.0
101974.71531187475,161552.11833582347,12000,-149552.11833582347,176.08684470658153,120,True,0.01974715311874752
21015.792262437255,161552.11833582347,12000,-149552.11833582347,75.21268740830241,120,True,-0.7898420773756274
1587.4882322562007,161552.11833582347,12000,-149552.11833582347,58.8798261558772,120,True,-0.9841251176774379
96708.21488459158,161552.11833582347,12000,-149552.11833582347,93.9134646387513,120,True,-0.0329178511540842
0.0,151379.87723698787,11400,-139979.87723698787,62.798993064705236,113,False,-1.0
